ts,agent_id,throttle,steer,brake
214,0,0.0,-0.007308428641408682,1.0
215,1,0.0,-0.004643270280212164,1.0
216,0,0.0,-0.00966950785368681,1.0
217,1,0.0,-0.0136626111343503,1.0
218,0,0.0,-0.013962611556053162,1.0
219,1,0.0,-0.012572817504405975,1.0
220,0,0.0,-0.013731745071709156,1.0
221,1,0.0,-0.015159670263528824,1.0
222,0,0.0,-0.013491041027009487,1.0
223,1,0.0,-0.01530262641608715,1.0
224,0,0.0,-0.01465233787894249,1.0
225,1,0.0,-0.015319854952394962,1.0
226,0,0.0,-0.012785674072802067,1.0
227,1,0.0,-0.012942719273269176,1.0
228,0,0.0,-0.01334889605641365,1.0
229,1,0.0,-0.010698400437831879,1.0
230,0,0.0,-0.010180235840380192,1.0
231,1,0.0,-0.011504617519676685,1.0
232,0,0.0,-0.010547448880970478,1.0
233,1,0.0,-0.01075455080717802,1.0
234,0,0.0,-0.009878494776785374,1.0
235,1,0.0,-0.009980832226574421,1.0
236,0,0.0,-0.00909255351871252,1.0
237,1,0.0,-0.008382306434214115,1.0
238,0,0.0,-0.008924483321607113,1.0
239,1,0.0,-0.007947782054543495,1.0
240,0,0.0,-0.006506623700261116,1.0
241,1,0.0,-0.008269133977591991,1.0
242,0,0.0,-0.0074981627985835075,1.0
243,1,0.0,-0.007106896955519915,1.0
244,0,0.0,-0.0071885851211845875,1.0
245,1,0.0,-0.00696012657135725,1.0
246,0,0.0,-0.0057683587074279785,1.0
247,1,0.0,-0.005420306697487831,1.0
248,0,0.0,-0.006121384911239147,1.0
249,1,0.0,-0.0065650055184960365,1.0
250,0,0.0,-0.004783975891768932,1.0
251,1,0.0,-0.0053058466874063015,1.0
252,0,0.0,-0.005623416509479284,1.0
253,1,0.0,-0.004171883221715689,1.0
254,0,0.0,-0.0035966255236417055,1.0
255,1,0.0,-0.005072134081274271,1.0
256,0,0.0,-0.004506681580096483,1.0
257,1,0.0,-0.003502710722386837,1.0
258,0,0.0,-0.003650340251624584,1.0
259,1,0.0,-0.004204914439469576,1.0
260,0,0.0,-0.0031390127260237932,1.0
261,1,0.0,-0.0022215149365365505,1.0
262,0,0.0,-0.0029559528920799494,1.0
263,1,0.0,-0.0036504152230918407,1.0
264,0,0.0,-0.002346124267205596,1.0
265,1,0.0,-0.003117708023637533,1.0
266,0,0.0,-0.0032883849926292896,1.0
267,1,0.0,-0.0028863088227808475,1.0
268,0,0.0,-0.0014822102384641767,1.0
269,1,0.0,-0.0017731563420966268,1.0
270,0,0.0,-0.00198337878100574,1.0
271,1,0.0,-0.0020937034860253334,1.0
272,0,0.0,-0.0019446847727522254,1.0
273,1,0.0,-0.002225856762379408,1.0
274,0,0.0,-0.0022675483487546444,1.0
275,1,0.0,-0.0013956277398392558,1.0
276,0,0.0,-0.0011893082410097122,1.0
277,1,0.0,-0.0011670503299683332,1.0
278,0,0.0,-0.00030319413053803146,1.0
279,1,0.0,-0.0010477786418050528,1.0
280,0,0.0,-0.0020887269638478756,1.0
281,1,0.0,-0.0019633802585303783,1.0
282,0,0.0,-0.000919436221010983,1.0
283,1,0.0,-0.0017041879473254085,1.0
284,0,0.0,-0.0004973196191713214,1.0
285,1,0.0,-0.0002703453355934471,1.0
286,0,0.0,0.0001031089632306248,1.0
287,1,0.0,-0.0017236294224858284,1.0
288,0,0.0,-0.001388545148074627,1.0
289,1,0.0,-0.001050651422701776,1.0
290,0,0.0,-0.0011336914030835032,1.0
291,1,0.0,-0.0011165618197992444,1.0
292,0,0.0,-0.0002371029113419354,1.0
293,1,0.0,0.00020346422388684005,1.0
294,0,0.0,-0.0006372950738295913,1.0
295,1,0.0,-0.001246210653334856,1.0
296,0,0.0,-4.331620948505588e-05,1.0
297,1,0.0,-0.0008597529376856983,1.0
298,0,0.0,-0.0001314299151999876,1.0
299,1,0.0,-0.00024288294662255794,1.0
300,0,0.0,0.0011855245102196932,1.0
301,1,0.0,3.897334318025969e-05,1.0
302,0,0.0,-2.8476199076976627e-05,1.0
303,1,0.0,0.0004264798481017351,1.0
304,0,0.0,0.00012859111302532256,1.0
305,1,0.0,0.0007200328400358558,1.0
306,0,0.0,0.0005678135203197598,1.0
307,1,0.0,0.0012938668951392174,1.0
308,0,0.0,0.001213186769746244,1.0
309,1,0.0,0.0009493208490312099,1.0
310,0,0.0,0.00171394064091146,1.0
311,1,0.0,0.0006845101597718894,1.0
312,0,0.0,0.0010641533881425858,1.0
313,1,0.0,0.0016642481787130237,1.0
314,0,0.0,0.001015550922602415,1.0
315,1,0.0,-0.0009040224831551313,1.0
316,0,0.0,0.00029225953039713204,1.0
317,1,0.0,0.0014029635349288583,1.0
318,0,0.0,-0.004663258790969849,1.0
319,1,0.0,-0.003981295973062515,1.0
320,0,0.0,-0.005804451182484627,1.0
321,1,0.0,-0.006861161440610886,1.0
322,0,0.0,-0.0038663679733872414,1.0
323,1,0.0,-0.008184828795492649,1.0
324,0,0.0,-0.014932959340512753,1.0
325,1,0.0,-0.01098655816167593,1.0
326,0,0.0,-0.01442340761423111,1.0
327,1,0.0,-0.014667253941297531,1.0
328,0,0.0,-0.013210085220634937,1.0
329,1,0.8999999761581421,-0.01277913711965084,0.0
330,0,0.8999999761581421,-0.010570771992206573,0.0
331,1,0.8999999761581421,-0.009461980313062668,0.0
332,0,0.8999999761581421,-0.008622504770755768,0.0
333,1,0.8999999761581421,-0.007722355425357819,0.0
334,0,0.8999999761581421,-0.007342347875237465,0.0
335,1,0.8999999761581421,-0.004505719058215618,0.0
336,0,0.8999999761581421,-0.0031420306768268347,0.0
337,1,0.8999999761581421,-0.0005993092781864107,0.0
338,0,0.8999999761581421,0.001109305303543806,0.0
339,1,0.8999999761581421,-0.0009261309751309454,0.0
340,0,0.8999999761581421,0.0008447151049040258,0.0
341,1,0.8999999761581421,0.0024004869628697634,0.0
342,0,0.8999999761581421,0.004668225068598986,0.0
343,1,0.8999999761581421,0.005374351516366005,0.0
344,0,0.8999999761581421,0.005110239610075951,0.0
345,1,0.8999999761581421,0.005264198873192072,0.0
346,0,0.8999999761581421,0.006530057638883591,0.0
347,1,0.8999999761581421,0.006332336459308863,0.0
348,0,0.8999999761581421,0.007119034882634878,0.0
349,1,0.8999999761581421,0.008074752055108547,0.0
350,0,0.8999999761581421,0.006590913515537977,0.0
351,1,0.8999999761581421,0.005820795428007841,0.0
352,0,0.8999999761581421,0.0046386574395000935,0.0
353,1,0.8999999761581421,0.002147892490029335,0.0
354,0,0.8999999761581421,0.00135563884396106,0.0
355,1,0.8999999761581421,0.0011210987577214837,0.0
356,0,0.8999999761581421,0.0023115507792681456,0.0
357,1,0.8999999761581421,0.002585978014394641,0.0
358,0,0.8999999761581421,0.002381217433139682,0.0
359,1,0.8999999761581421,0.0016728827031329274,0.0
360,0,0.8999999761581421,0.0033382733818143606,0.0
361,1,0.8999999761581421,0.0035206452012062073,0.0
362,0,0.8999999761581421,0.002332222182303667,0.0
363,1,0.8999999761581421,0.0023192092776298523,0.0
364,0,0.8999999761581421,0.0026108084712177515,0.0
365,1,0.8999999761581421,0.002022878732532263,0.0
366,0,0.8999999761581421,0.003016908885911107,0.0
367,1,0.8999999761581421,0.0034753624349832535,0.0
368,0,0.8999999761581421,0.0032383804209530354,0.0
369,1,0.8999999761581421,0.0031131659634411335,0.0
370,0,0.8999999761581421,0.0018524355255067348,0.0
371,1,0.8999999761581421,0.00038577619125135243,0.0
372,0,0.8999999761581421,0.0007132581667974591,0.0
373,1,0.8999999761581421,0.0010574854677543044,0.0
374,0,0.8999999761581421,0.0017719388706609607,0.0
375,1,0.8999999761581421,0.002056828932836652,0.0
376,0,0.8999999761581421,0.00217525870539248,0.0
377,1,0.8999999761581421,0.0022339101415127516,0.0
378,0,0.8999999761581421,0.0025821358431130648,0.0
379,1,0.8999999761581421,0.0013912810245528817,0.0
380,0,0.8999999761581421,0.0020447124261409044,0.0
381,1,0.8999999761581421,0.0035612862557172775,0.0
382,0,0.8999999761581421,0.003974881023168564,0.0
383,1,0.8999999761581421,0.0036212452687323093,0.0
384,0,0.8999999761581421,0.003512286813929677,0.0
385,1,0.8999999761581421,0.005122183822095394,0.0
386,0,0.8999999761581421,0.004624782130122185,0.0
387,1,0.8999999761581421,0.0041298638097941875,0.0
388,0,0.8999999761581421,0.003942097537219524,0.0
389,1,0.8999999761581421,0.004245375283062458,0.0
390,0,0.8999999761581421,0.004882099572569132,0.0
391,1,0.8999999761581421,0.005273781251162291,0.0
392,0,0.8999999761581421,0.005148798692971468,0.0
393,1,0.8999999761581421,0.007075737230479717,0.0
394,0,0.8999999761581421,0.008692678064107895,0.0
395,1,0.8999999761581421,0.008139381185173988,0.0
396,0,0.8999999761581421,0.008280728943645954,0.0
397,1,0.8999999761581421,0.008411481976509094,0.0
398,0,0.8999999761581421,0.005820526275783777,0.0
399,1,0.8999999761581421,0.0046448842622339725,0.0
400,0,0.8999999761581421,0.005209765397012234,0.0
401,1,0.8999999761581421,0.006103395950049162,0.0
402,0,0.8999999761581421,0.005558677017688751,0.0
403,1,0.8999999761581421,0.004740097094327211,0.0
404,0,0.8999999761581421,0.004392015282064676,0.0
405,1,0.8999999761581421,0.004426483530551195,0.0
406,0,0.8999999761581421,0.005030069965869188,0.0
407,1,0.8999999761581421,0.00658237561583519,0.0
408,0,0.8999999761581421,0.0068818810395896435,0.0
409,1,0.8999999761581421,0.006140821147710085,0.0
410,0,0.8999999761581421,0.005457418039441109,0.0
411,1,0.8999999761581421,0.007921856828033924,0.0
412,0,0.8999999761581421,0.006587467156350613,0.0
413,1,0.8999999761581421,0.0078082638792693615,0.0
414,0,0.8999999761581421,0.0051682875491678715,0.0
415,1,0.8999999761581421,0.004368416965007782,0.0
416,0,0.8999999761581421,0.005223499611020088,0.0
417,1,0.8999999761581421,0.003684756113216281,0.0
418,0,0.8999999761581421,0.00014501203258987516,0.0
419,1,0.8999999761581421,0.001698178588412702,0.0
420,0,0.8999999761581421,0.004960743710398674,0.0
421,1,0.8999999761581421,0.005489821545779705,0.0
422,0,0.8999999761581421,0.005099733825773001,0.0
423,1,0.8999999761581421,0.00534561462700367,0.0
424,0,0.8999999761581421,0.004338457714766264,0.0
425,1,0.8999999761581421,0.0033494322560727596,0.0
426,0,0.8999999761581421,0.002141849137842655,0.0
427,1,0.8999999761581421,0.0035625100135803223,0.0
428,0,0.8999999761581421,0.0033524618484079838,0.0
429,1,0.8999999761581421,0.001276891096495092,0.0
430,0,0.8999999761581421,-0.003298412077128887,0.0
431,1,0.8999999761581421,-0.0013860204489901662,0.0
432,0,0.8999999761581421,-0.0030420238617807627,0.0
433,1,0.8999999761581421,-0.008692193776369095,0.0
434,0,0.8999999761581421,-0.004305114969611168,0.0
435,1,0.8999999761581421,0.0004988699220120907,0.0
436,0,0.8999999761581421,-0.009027674794197083,0.0
437,1,0.8999999761581421,-0.01841353066265583,0.0
438,0,0.8999999761581421,-0.01245978195220232,0.0
439,1,0.8999999761581421,-0.008693398907780647,0.0
440,0,0.8999999761581421,-0.0036804687697440386,0.0
441,1,0.8999999761581421,-0.009797756560146809,0.0
442,0,0.8999999761581421,-0.018776394426822662,0.0
443,1,0.8999999761581421,-0.006663838401436806,0.0
444,0,0.8999999761581421,-0.007575749885290861,0.0
445,1,0.8999999761581421,-0.004846006631851196,0.0
446,0,0.8999999761581421,0.0024801413528621197,0.0
447,1,0.8999999761581421,0.0003278704243712127,0.0
448,0,0.8999999761581421,-0.0038088038563728333,0.0
449,1,0.8999999761581421,0.0069398293271660805,0.0
450,0,0.8999999761581421,0.006556243170052767,0.0
451,1,0.8999999761581421,0.002506986726075411,0.0
452,0,0.8999999761581421,0.002251117955893278,0.0
453,1,0.8999999761581421,-0.0005625927005894482,0.0
454,0,0.8999999761581421,-0.0005867232102900743,0.0
455,1,0.8999999761581421,0.00846913456916809,0.0
456,0,0.8999999761581421,0.01052364706993103,0.0
457,1,0.8999999761581421,0.009083114564418793,0.0
458,0,0.8999999761581421,0.005520339589565992,0.0
459,1,0.8999999761581421,0.005837469361722469,0.0
460,0,0.8999999761581421,0.006550793070346117,0.0
461,1,0.8999999761581421,0.006955473218113184,0.0
462,0,0.8999999761581421,0.005249827168881893,0.0
463,1,0.8999999761581421,0.005047122947871685,0.0
464,0,0.8999999761581421,0.0037494893185794353,0.0
465,1,0.8999999761581421,0.004353733267635107,0.0
466,0,0.8999999761581421,0.004796109162271023,0.0
467,1,0.8999999761581421,0.006011030171066523,0.0
468,0,0.8999999761581421,0.008902554400265217,0.0
469,1,0.8999999761581421,0.01328198704868555,0.0
470,0,0.8999999761581421,0.009391337633132935,0.0
471,1,0.8999999761581421,0.012883749790489674,0.0
472,0,0.8999999761581421,0.015922510996460915,0.0
473,1,0.0,0.017783906310796738,0.0
474,0,0.8706206679344177,0.0182217787951231,0.0
475,1,0.14380820095539093,0.021001767367124557,0.0
476,0,0.0,0.014184820465743542,1.0
477,1,0.0,0.010449830442667007,1.0
478,0,0.0,0.00938822329044342,1.0
479,1,0.15778407454490662,0.003919821232557297,0.0
480,0,0.15965650975704193,-0.0029686905909329653,0.0
481,1,0.0,-0.0008895197534002364,1.0
482,0,0.0,0.003261961741372943,1.0
483,1,0.0,0.0015120658790692687,1.0
484,0,0.0,-0.0024039249401539564,1.0
485,1,0.0,-0.013653918169438839,1.0
486,0,0.14653150737285614,-0.0029543826822191477,0.0
487,1,0.14028407633304596,0.009299703873693943,0.0
488,0,0.14215651154518127,0.003685565898194909,0.0
489,1,0.1359090805053711,0.004065842367708683,0.0
490,0,0.1377815157175064,0.00463253865018487,0.0
491,1,0.13153406977653503,0.003107189666479826,0.0
492,0,0.13340651988983154,0.00011805127724073827,0.0
493,1,0.12715907394886017,-0.003010535379871726,0.0
494,0,0.12903150916099548,-0.003627450903877616,0.0
495,1,0.1227840706706047,-0.005845164880156517,0.0
496,0,0.12465651333332062,-0.00614899443462491,0.0
497,1,0.11840907484292984,-0.0030489268247038126,0.0
498,0,0.12028151750564575,-0.0004980858648195863,0.0
499,1,0.11403407156467438,-0.005224684718996286,0.0
500,0,0.11590651422739029,-0.004955236800014973,0.0
501,1,0.10965907573699951,-0.006108226720243692,0.0
502,0,0.6004943251609802,-0.006011162884533405,0.0
503,1,0.31158247590065,-0.0065244087018072605,0.0
504,0,0.8999999761581421,-0.004040176514536142,0.0
505,1,0.8999999761581421,-0.002079947618767619,0.0
506,0,0.4351966977119446,-0.0027145163621753454,0.0
507,1,0.3166899085044861,0.001241452293470502,0.0
508,0,0.8999999761581421,0.002461799420416355,0.0
509,1,0.8999999761581421,0.004082392901182175,0.0
510,0,0.841484546661377,0.0018569690873846412,0.0
511,1,0.0,-0.0032368593383580446,0.0
512,0,0.0,-0.009342910721898079,1.0
513,1,0.0,-0.006131696980446577,1.0
514,0,0.0,-0.0017425548285245895,1.0
515,1,0.08723537623882294,-0.0010921856155619025,0.0
516,0,0.09381076693534851,-0.0035872524604201317,0.0
517,1,0.08286038041114807,-0.000341296021360904,0.0
518,0,0.08943577110767365,-0.001277901348657906,0.0
519,1,0.07848537713289261,0.0008283311617560685,0.0
520,0,0.0,0.0015593634452670813,1.0
521,1,0.07411038130521774,0.0025712219066917896,0.0
522,0,0.08068577200174332,-0.000421721488237381,0.0
523,1,0.1487041711807251,-0.0008515595109201968,0.0
524,0,0.8999999761581421,-0.0021112484391778708,0.0
525,1,0.0523904524743557,-0.001012306660413742,0.0
526,0,0.0,-0.002041298896074295,0.0
527,1,0.06114955618977547,-0.003671458689495921,0.0
528,0,0.0717228353023529,-0.0022897340822964907,0.0
529,1,0.0567745566368103,-0.0026236791163682938,0.0
530,0,0.06734783202409744,-0.0027541855815798044,0.0
531,1,0.05239955708384514,-0.001121144276112318,0.0
532,0,0.06297283619642258,0.0022336526308208704,0.0
533,1,0.048024557530879974,0.005178764462471008,0.0
534,0,0.05859783664345741,0.0027623861096799374,0.0
535,1,0.04364955425262451,0.0037700452376157045,0.0
536,0,0.05422283709049225,0.0018128574592992663,0.0
537,1,0.03927455469965935,-0.0014773329021409154,0.0
538,0,0.049847833812236786,-0.0011264020577073097,0.0
539,1,0.0,-0.00486428989097476,1.0
540,0,0.04547283425927162,-0.004589376505464315,0.0
541,1,0.03052455559372902,-0.003219789592549205,0.0
542,0,0.04109783470630646,-0.005500288680195808,0.0
543,1,0.026149556040763855,-0.0063088578172028065,0.0
544,0,0.0,-0.009583177044987679,1.0
545,1,0.0,-0.011203650385141373,1.0
546,0,0.0,-0.014245058409869671,1.0
547,1,0.0,-0.013962779194116592,1.0
548,0,0.0,-0.011923166923224926,1.0
549,1,0.0,-0.009429153054952621,1.0
550,0,0.02359783463180065,-0.0013206241419538856,0.0
551,1,0.008649555966258049,0.00045860878890380263,0.0
552,0,0.019245536997914314,0.0013035672018304467,0.0
553,1,0.008365483023226261,0.004528970457613468,0.0
554,0,0.01706632226705551,0.0026885573752224445,0.0
555,1,0.08573690801858902,0.0047345333732664585,0.0
556,0,0.01706632226705551,0.0033902355935424566,0.0
557,1,0.0,0.0025550727732479572,0.0
558,0,0.01706632226705551,0.0022790220100432634,0.0
559,1,0.008526338264346123,0.0009369155159220099,0.0
560,0,0.01706632226705551,0.0015919605502858758,0.0
561,1,0.8999999761581421,-0.0024957198183983564,0.0
562,0,0.8999999761581421,0.002087569097056985,0.0
563,1,0.8999999761581421,-0.0004336999263614416,0.0
564,0,0.8999999761581421,0.000695047143381089,0.0
565,1,0.8999999761581421,0.0039029493927955627,0.0
566,0,0.8999999761581421,0.003132249228656292,0.0
567,1,0.8999999761581421,0.0021335447672754526,0.0
568,0,0.38989657163619995,0.003498427104204893,0.0
569,1,0.8346313834190369,-0.0010781354503706098,0.0
570,0,0.8999999761581421,-0.0015612290007993579,0.0
571,1,0.8999999761581421,-0.006288363132625818,0.0
572,0,0.8999999761581421,-0.0050562908872962,0.0
573,1,0.8999999761581421,0.004390325862914324,0.0
574,0,0.8999999761581421,0.000565172522328794,0.0
575,1,0.8999999761581421,0.001655649277381599,0.0
576,0,0.8999999761581421,0.0046620978973805904,0.0
577,1,0.8999999761581421,0.0038573620840907097,0.0
578,0,0.8999999761581421,0.005421800073236227,0.0
579,1,0.8999999761581421,0.005232007242739201,0.0
580,0,0.8999999761581421,0.007443881593644619,0.0
581,1,0.8999999761581421,0.010501737706363201,0.0
582,0,0.8999999761581421,0.010895770974457264,0.0
583,1,0.6462409496307373,0.011479320004582405,0.0
584,0,0.0,0.013373762369155884,0.0
585,1,0.0,0.011376122944056988,0.0
586,0,0.0,0.012317699380218983,1.0
587,1,0.0,0.007885138504207134,1.0
588,0,0.048107635229825974,0.009212219156324863,0.0
589,1,0.045999374240636826,0.007357933558523655,0.0
590,0,0.04584815725684166,0.008196800015866756,0.0
591,1,0.8999999761581421,0.007211359217762947,0.0
592,0,0.8999999761581421,0.007407313212752342,0.0
593,1,0.8999999761581421,0.004972705151885748,0.0
594,0,0.8999999761581421,0.003033581655472517,0.0
595,1,0.8999999761581421,0.0009365355945192277,0.0
596,0,0.8999999761581421,0.000652761198580265,0.0
597,1,0.8999999761581421,-0.0005826749256812036,0.0
598,0,0.8999999761581421,-0.0008378920610994101,0.0
599,1,0.8999999761581421,0.0032904762774705887,0.0
600,0,0.8999999761581421,0.003299338510259986,0.0
601,1,0.8999999761581421,0.00462020467966795,0.0
602,0,0.8999999761581421,-0.0011388615239411592,0.0
603,1,0.8999999761581421,-0.004004793241620064,0.0
604,0,0.8999999761581421,-0.006300924811512232,0.0
605,1,0.8999999761581421,-0.008108188398182392,0.0
606,0,0.8999999761581421,-0.006011120043694973,0.0
607,1,0.0,-0.010494467802345753,0.0
608,0,0.0,-0.015734229236841202,1.0
609,1,0.0,-0.017307382076978683,1.0
610,0,0.0,-0.013655834831297398,1.0
611,1,0.0,-0.001667474047280848,1.0
612,0,0.0,-0.002839177381247282,1.0
613,1,0.07875896990299225,-0.000789271027315408,0.0
614,0,0.07470698654651642,-0.0029783707577735186,0.0
615,1,0.0,-0.001423956360667944,1.0
616,0,0.5556355714797974,-0.000786681252066046,0.0
617,1,0.8999999761581421,-0.0008108572801575065,0.0
618,0,0.8999999761581421,-0.00036403912235982716,0.0
619,1,0.8999999761581421,-0.0028514631558209658,0.0
620,0,0.8999999761581421,-0.003923306241631508,0.0
621,1,0.8999999761581421,-0.004473058041185141,0.0
622,0,0.8999999761581421,-0.0015033915406093001,0.0
623,1,0.8999999761581421,-0.002937078010290861,0.0
624,0,0.695353090763092,-0.006772550754249096,0.0
625,1,0.8999999761581421,-0.004809052217751741,0.0
626,0,0.8252079486846924,-0.0036687522660940886,0.0
627,1,0.8999999761581421,-0.0041586062870919704,0.0
628,0,0.8999999761581421,-0.006101524457335472,0.0
629,1,0.8999999761581421,-0.0073850140906870365,0.0
630,0,0.8999999761581421,-0.010463545098900795,0.0
631,1,0.8999999761581421,-0.010211714543402195,0.0
632,0,0.8999999761581421,-0.00889405608177185,0.0
633,1,0.8999999761581421,-0.00978353712707758,0.0
634,0,0.8999999761581421,-0.011980386450886726,0.0
635,1,0.8999999761581421,-0.0138262789696455,0.0
636,0,0.8999999761581421,-0.013201798312366009,0.0
637,1,0.8999999761581421,-0.014632604084908962,0.0
638,0,0.8999999761581421,-0.020764866843819618,0.0
639,1,0.8999999761581421,-0.0217325109988451,0.0
640,0,0.0,-0.021490173414349556,0.0
641,1,0.0,-0.01898561418056488,0.0
642,0,0.0,-0.018509048968553543,1.0
643,1,0.0,-0.018222540616989136,1.0
644,0,0.0,-0.017537662759423256,1.0
645,1,0.0,-0.02126387692987919,1.0
646,0,0.0,-0.018920928239822388,1.0
647,1,0.11336854845285416,-0.01706177182495594,0.0
648,0,0.10650208592414856,-0.011629007756710052,0.0
649,1,0.11095470935106277,-0.010670017451047897,0.0
650,0,0.1021270826458931,-0.012923083268105984,0.0
651,1,0.10657970607280731,-0.012874560430645943,0.0
652,0,0.8999999761581421,-0.012166019529104233,0.0
653,1,0.10220470279455185,-0.017055198550224304,0.0
654,0,0.2961026430130005,-0.015558267012238503,0.0
655,1,0.09782970696687698,-0.015965363010764122,0.0
656,0,0.0,-0.013659040443599224,1.0
657,1,0.09345470368862152,-0.010116178542375565,0.0
658,0,0.08829168975353241,-0.007461220491677523,0.0
659,1,0.08907970786094666,-0.007409272715449333,0.0
660,0,0.8999999761581421,-0.004767867736518383,0.0
661,1,0.8999999761581421,-0.00527991121634841,0.0
662,0,0.8999999761581421,-0.006425076629966497,0.0
663,1,0.8999999761581421,-0.0042320177890360355,0.0
664,0,0.8999999761581421,-0.004108496941626072,0.0
665,1,0.8999999761581421,-0.005800397135317326,0.0
666,0,0.8999999761581421,-0.00726908165961504,0.0
667,1,0.8999999761581421,-0.007179640233516693,0.0
668,0,0.8999999761581421,-0.006828464567661285,0.0
669,1,0.8999999761581421,-0.003512103110551834,0.0
670,0,0.8999999761581421,-0.002390687121078372,0.0
671,1,0.8999999761581421,-0.0034512944985181093,0.0
672,0,0.8999999761581421,-0.001884000957943499,0.0
673,1,0.8999999761581421,0.0028832461684942245,0.0
674,0,0.0,0.004401381127536297,0.0
675,1,0.8999999761581421,0.007433575112372637,0.0
676,0,0.8999999761581421,0.008094556629657745,0.0
677,1,0.8999999761581421,0.009742329828441143,0.0
678,0,0.8999999761581421,0.005726784933358431,0.0
679,1,0.8999999761581421,0.003266475396230817,0.0
680,0,0.8999999761581421,0.0006638203631155193,0.0
681,1,0.8999999761581421,0.0030764536932110786,0.0
682,0,0.7786607146263123,3.9979371649678797e-05,0.0
683,1,0.0,3.615731111494824e-05,0.0
684,0,0.0,-0.0004098682838957757,1.0
685,1,0.0,0.004177488852292299,1.0
686,0,0.0,0.006330919452011585,1.0
687,1,0.0,0.002151334658265114,1.0
688,0,0.0,-0.00023297491134144366,1.0
689,1,0.0,-0.0014542012941092253,1.0
690,0,0.0,-0.002577690640464425,1.0
691,1,0.0,-0.0015260407235473394,1.0
692,0,0.0,-0.003838860895484686,1.0
693,1,0.0,-0.001594150555320084,1.0
694,0,0.0,-0.003179390449076891,1.0
695,1,0.0,-0.0009666851838119328,1.0
