ts,agent_id,throttle,steer,brake
980474,0,0.8999999761581421,-0.028044600039720535,0.0
980475,1,0.8999999761581421,-0.029306301847100258,0.0
980476,0,0.8999999761581421,-0.026276621967554092,0.0
980477,1,0.8999999761581421,-0.007870265282690525,0.0
980478,0,0.8999999761581421,-0.008878719992935658,0.0
980479,1,0.8999999761581421,-0.013025917112827301,0.0
980480,0,0.8999999761581421,-0.015564079396426678,0.0
980481,1,0.8999999761581421,-0.015196705237030983,0.0
980482,0,0.8999999761581421,-0.01689855195581913,0.0
980483,1,0.8999999761581421,-0.01668998785316944,0.0
980484,0,0.8999999761581421,-0.017697680741548538,0.0
980485,1,0.8999999761581421,-0.01631430722773075,0.0
980486,0,0.8999999761581421,-0.016209498047828674,0.0
980487,1,0.8999999761581421,-0.014892208389937878,0.0
980488,0,0.8999999761581421,-0.01453029178082943,0.0
980489,1,0.8999999761581421,-0.013462096452713013,0.0
980490,0,0.8999999761581421,-0.012400000356137753,0.0
980491,1,0.8999999761581421,-0.012369681149721146,0.0
980492,0,0.8999999761581421,-0.012123852968215942,0.0
980493,1,0.8999999761581421,-0.012028401717543602,0.0
980494,0,0.8999999761581421,-0.011848464608192444,0.0
980495,1,0.8999999761581421,-0.011394770815968513,0.0
980496,0,0.8999999761581421,-0.01278524287045002,0.0
980497,1,0.8999999761581421,-0.011089854873716831,0.0
980498,0,0.8999999761581421,-0.011543474160134792,0.0
980499,1,0.8999999761581421,-0.011108198203146458,0.0
980500,0,0.8999999761581421,-0.012353993020951748,0.0
980501,1,0.8999999761581421,-0.011048920452594757,0.0
980502,0,0.8999999761581421,-0.012606874108314514,0.0
980503,1,0.8999999761581421,-0.01360788568854332,0.0
980504,0,0.8999999761581421,-0.01379961334168911,0.0
980505,1,0.8999999761581421,-0.015020732767879963,0.0
980506,0,0.8999999761581421,-0.015374837443232536,0.0
980507,1,0.8999999761581421,-0.015796644613146782,0.0
980508,0,0.8999999761581421,-0.015127784572541714,0.0
980509,1,0.8999999761581421,-0.01761253923177719,0.0
980510,0,0.8999999761581421,-0.016764875501394272,0.0
980511,1,0.8999999761581421,-0.01665724441409111,0.0
980512,0,0.8999999761581421,-0.01754615269601345,0.0
980513,1,0.8999999761581421,-0.018040435388684273,0.0
980514,0,0.8999999761581421,-0.019525917246937752,0.0
980515,1,0.8999999761581421,-0.01744207739830017,0.0
980516,0,0.8999999761581421,-0.018938155844807625,0.0
980517,1,0.8999999761581421,-0.01803368516266346,0.0
980518,0,0.8999999761581421,-0.018105942755937576,0.0
980519,1,0.8999999761581421,-0.019291216507554054,0.0
980520,0,0.8999999761581421,-0.019857168197631836,0.0
980521,1,0.8999999761581421,-0.020349731668829918,0.0
980522,0,0.0,-0.020176848396658897,1.0
980523,1,0.0,-0.020085513591766357,1.0
980524,0,0.8999999761581421,-0.02032642439007759,0.0
980525,1,0.8999999761581421,-0.018645144999027252,0.0
980526,0,0.8999999761581421,-0.020811473950743675,0.0
980527,1,0.8999999761581421,-0.020949048921465874,0.0
980528,0,0.8999999761581421,-0.022070813924074173,0.0
980529,1,0.0,-0.022064028307795525,1.0
980530,0,0.0,-0.02285657823085785,1.0
980531,1,0.0,-0.021521486341953278,1.0
980532,0,0.8999999761581421,-0.02120574750006199,0.0
980533,1,0.0,-0.020829403772950172,1.0
980534,0,0.8999999761581421,-0.021150335669517517,0.0
980535,1,0.8999999761581421,-0.022595342248678207,0.0
980536,0,0.8999999761581421,-0.022461162880063057,0.0
980537,1,0.0,-0.023637497797608376,1.0
980538,0,0.0,-0.022990813478827477,1.0
980539,1,0.0,-0.0199685450643301,1.0
980540,0,0.0,-0.021888492628932,1.0
980541,1,0.0,-0.022115491330623627,1.0
980542,0,0.31175920367240906,-0.022079380229115486,0.0
980543,1,0.8999999761581421,-0.021950434893369675,0.0
980544,0,0.8999999761581421,-0.02420327067375183,0.0
980545,1,0.8999999761581421,-0.02558475360274315,0.0
980546,0,0.8999999761581421,-0.024036651477217674,0.0
980547,1,0.8999999761581421,-0.027581457048654556,0.0
980548,0,0.8999999761581421,-0.027336930856108665,0.0
980549,1,0.8999999761581421,-0.030757613480091095,0.0
980550,0,0.8999999761581421,-0.030463773757219315,0.0
980551,1,0.8999999761581421,-0.028253285214304924,0.0
980552,0,0.8999999761581421,-0.0258182343095541,0.0
980553,1,0.8999999761581421,-0.022752894088625908,0.0
980554,0,0.8999999761581421,-0.026372890919446945,0.0
980555,1,0.8999999761581421,-0.02825157530605793,0.0
980556,0,0.8999999761581421,-0.030234605073928833,0.0
980557,1,0.8999999761581421,-0.0273305531591177,0.0
980558,0,0.8999999761581421,-0.024208692833781242,0.0
980559,1,0.8999999761581421,-0.021437393501400948,0.0
980560,0,0.8999999761581421,-0.019307643175125122,0.0
980561,1,0.8999999761581421,-0.02160109579563141,0.0
980562,0,0.8999999761581421,-0.0208579171448946,0.0
980563,1,0.8999999761581421,-0.019629454240202904,0.0
980564,0,0.8999999761581421,-0.01763496734201908,0.0
980565,1,0.8999999761581421,-0.015269557945430279,0.0
980566,0,0.8999999761581421,-0.012952315621078014,0.0
980567,1,0.8999999761581421,-0.012472766451537609,0.0
980568,0,0.8999999761581421,-0.012175113894045353,0.0
980569,1,0.8999999761581421,-0.01113234180957079,0.0
980570,0,0.8999999761581421,-0.009418074041604996,0.0
980571,1,0.8999999761581421,-0.010571924969553947,0.0
980572,0,0.8999999761581421,-0.010415840893983841,0.0
980573,1,0.8999999761581421,-0.009501472115516663,0.0
