ts,agent_id,throttle,steer,brake
157,0,0.8999999761581421,-0.00041095621418207884,0.0
158,0,0.8999999761581421,-0.004315950907766819,0.0
159,0,0.8999999761581421,-0.009945166297256947,0.0
160,0,0.8999999761581421,-0.005383736919611692,0.0
161,0,0.8999999761581421,0.002222332637757063,0.0
162,0,0.8999999761581421,0.004789882805198431,0.0
163,0,0.8999999761581421,0.003812354290857911,0.0
164,0,0.8999999761581421,0.005561590660363436,0.0
165,0,0.8999999761581421,0.00497408164665103,0.0
166,0,0.8999999761581421,0.0042703039944171906,0.0
167,0,0.8999999761581421,0.00658620148897171,0.0
168,0,0.8999999761581421,0.006166360806673765,0.0
169,0,0.8999999761581421,0.004072146024554968,0.0
170,0,0.8999999761581421,0.004227062687277794,0.0
171,0,0.8999999761581421,0.005576795432716608,0.0
172,0,0.8999999761581421,0.005632341839373112,0.0
173,0,0.8999999761581421,0.005640567280352116,0.0
174,0,0.8999999761581421,0.004561371169984341,0.0
175,0,0.8999999761581421,0.0032726034987717867,0.0
176,0,0.8999999761581421,0.003578955540433526,0.0
177,0,0.8999999761581421,0.003954421728849411,0.0
178,0,0.8999999761581421,0.0030299595091491938,0.0
179,0,0.8999999761581421,0.002056625671684742,0.0
180,0,0.8999999761581421,0.0026476059574633837,0.0
181,0,0.8999999761581421,0.002508464502170682,0.0
182,0,0.8999999761581421,0.002803018782287836,0.0
183,0,0.8999999761581421,0.0008152183145284653,0.0
184,0,0.8999999761581421,0.0012113431002944708,0.0
185,0,0.8999999761581421,0.000660837918985635,0.0
186,0,0.8999999761581421,0.001024193479679525,0.0
187,0,0.8999999761581421,0.0009217330371029675,0.0
188,0,0.8999999761581421,0.00046789064072072506,0.0
189,0,0.8999999761581421,0.0013946201652288437,0.0
190,0,0.8999999761581421,2.0049734303029254e-05,0.0
191,0,0.8999999761581421,0.00036601253668777645,0.0
192,0,0.8999999761581421,-5.042294105805922e-06,0.0
193,0,0.8999999761581421,-0.000266280461801216,0.0
194,0,0.8999999761581421,8.532717765774578e-05,0.0
195,0,0.8999999761581421,-0.0008535056258551776,0.0
196,0,0.8999999761581421,0.00010013626160798594,0.0
197,0,0.8999999761581421,-0.00018723968241829425,0.0
198,0,0.8999999761581421,-0.0002710574772208929,0.0
199,0,0.8999999761581421,-0.00039380879024975,0.0
200,0,0.8999999761581421,-0.001244409242644906,0.0
201,0,0.8999999761581421,-0.0003501041210256517,0.0
202,0,0.8999999761581421,-0.0013702042633667588,0.0
203,0,0.8999999761581421,-0.0010147739667445421,0.0
204,0,0.8999999761581421,-0.0015928740613162518,0.0
205,0,0.8999999761581421,-0.0006522887852042913,0.0
206,0,0.8999999761581421,-0.001414274680428207,0.0
207,0,0.8999999761581421,-0.0022346985060721636,0.0
208,0,0.8999999761581421,-0.001796832075342536,0.0
209,0,0.8999999761581421,-0.002753439825028181,0.0
210,0,0.8999999761581421,-0.0020990066695958376,0.0
211,0,0.8999999761581421,-0.0026519333478063345,0.0
212,0,0.8999999761581421,-0.002376594115048647,0.0
213,0,0.8999999761581421,-0.0018834545044228435,0.0
214,0,0.8999999761581421,-0.002953022252768278,0.0
215,0,0.8999999761581421,-0.002324834233149886,0.0
216,0,0.8999999761581421,-0.0037175153847783804,0.0
217,0,0.8999999761581421,-0.0027074499521404505,0.0
218,0,0.8999999761581421,-0.003417927771806717,0.0
219,0,0.8999999761581421,-0.0033276965841650963,0.0
220,0,0.8999999761581421,-0.002896963618695736,0.0
221,0,0.8999999761581421,-0.002829326083883643,0.0
222,0,0.8999999761581421,-0.0025818399153649807,0.0
223,0,0.8999999761581421,-0.004099586047232151,0.0
224,0,0.8999999761581421,-0.0033142424654215574,0.0
225,0,0.8999999761581421,-0.0036656244192272425,0.0
226,0,0.8999999761581421,-0.003787771100178361,0.0
227,0,0.8999999761581421,-0.003377860179170966,0.0
228,0,0.8999999761581421,-0.004065630491822958,0.0
229,0,0.8999999761581421,-0.002583648543804884,0.0
230,0,0.8999999761581421,-0.0038527005817741156,0.0
231,0,0.8999999761581421,-0.003488378133624792,0.0
232,0,0.8999999761581421,-0.0037326172459870577,0.0
233,0,0.8999999761581421,-0.0038883015513420105,0.0
234,0,0.8999999761581421,-0.0035297463182359934,0.0
235,0,0.8999999761581421,-0.004462169483304024,0.0
236,0,0.8999999761581421,-0.0030100501608103514,0.0
237,0,0.8999999761581421,-0.003806724911555648,0.0
238,0,0.8999999761581421,-0.0031376180704683065,0.0
239,0,0.8999999761581421,-0.003153048688545823,0.0
240,0,0.8999999761581421,-0.003651275299489498,0.0
241,0,0.8999999761581421,-0.002894733799621463,0.0
242,0,0.8999999761581421,-0.003931925166398287,0.0
243,0,0.8999999761581421,-0.004371898714452982,0.0
244,0,0.8999999761581421,-0.004071617964655161,0.0
245,0,0.8999999761581421,-0.0021388253662735224,0.0
246,0,0.8999999761581421,-0.004513049032539129,0.0
247,0,0.8999999761581421,-0.0031399887520819902,0.0
248,0,0.8999999761581421,-0.0025707834865897894,0.0
249,0,0.8999999761581421,-0.0019071126589551568,0.0
250,0,0.8999999761581421,-0.002597261918708682,0.0
251,0,0.8999999761581421,-0.0032754328567534685,0.0
252,0,0.8999999761581421,-0.0053290571086108685,0.0
253,0,0.8999999761581421,-0.0038203324656933546,0.0
254,0,0.8999999761581421,-0.0017305649816989899,0.0
255,0,0.8999999761581421,-0.0022594095207750797,0.0
256,0,0.8999999761581421,-0.004529427271336317,0.0
257,0,0.8999999761581421,-0.0026365767698735,0.0
258,0,0.8999999761581421,0.000418835727032274,0.0
259,0,0.8999999761581421,-0.001377540989778936,0.0
260,0,0.8999999761581421,-0.0027856926899403334,0.0
261,0,0.8999999761581421,-0.0045116073451936245,0.0
262,0,0.8999999761581421,-0.006060116458684206,0.0
263,0,0.8999999761581421,-0.0032699843868613243,0.0
264,0,0.8999999761581421,-0.0017722889315336943,0.0
265,0,0.8999999761581421,-0.004799450282007456,0.0
266,0,0.8999999761581421,-0.0008425664273090661,0.0
267,0,0.8999999761581421,-0.0007205692818388343,0.0
268,0,0.8999999761581421,-0.0023883406538516283,0.0
269,0,0.8999999761581421,0.007103714160621166,0.0
270,0,0.8999999761581421,-0.00015771618927828968,0.0
271,0,0.8999999761581421,0.007728750351816416,0.0
272,0,0.8999999761581421,0.0018325711134821177,0.0
273,0,0.8999999761581421,-0.007116628810763359,0.0
