ts,agent_id,throttle,steer,brake
192,0,0.0,-0.008156326599419117,1.0
193,0,0.0,-0.0027719042263925076,1.0
194,0,0.0,-0.010233158245682716,1.0
195,0,0.0,-0.012415984645485878,1.0
196,0,0.0,-0.013301429338753223,1.0
197,0,0.0,-0.012608710676431656,1.0
198,0,0.0,-0.013868596404790878,1.0
199,0,0.0,-0.015327326022088528,1.0
200,0,0.0,-0.013656835071742535,1.0
201,0,0.0,-0.016127021983265877,1.0
202,0,0.0,-0.015186791308224201,1.0
203,0,0.0,-0.01617363840341568,1.0
204,0,0.0,-0.013565346598625183,1.0
205,0,0.0,-0.01436045952141285,1.0
206,0,0.0,-0.014249874278903008,1.0
207,0,0.0,-0.011687868274748325,1.0
208,0,0.0,-0.01179289910942316,1.0
209,0,0.0,-0.012697029858827591,1.0
210,0,0.0,-0.011693181470036507,1.0
211,0,0.0,-0.01196671836078167,1.0
212,0,0.0,-0.010950468480587006,1.0
213,0,0.0,-0.011442676186561584,1.0
214,0,0.0,-0.010459383949637413,1.0
215,0,0.0,-0.010082975961267948,1.0
216,0,0.0,-0.010473918169736862,1.0
217,0,0.0,-0.00955165084451437,1.0
218,0,0.0,-0.008296556770801544,1.0
219,0,0.0,-0.010167740285396576,1.0
220,0,0.0,-0.008837241679430008,1.0
221,0,0.0,-0.009004156105220318,1.0
222,0,0.0,-0.008884299546480179,1.0
223,0,0.0,-0.008742932230234146,1.0
224,0,0.0,-0.00761799793690443,1.0
225,0,0.0,-0.007275700569152832,1.0
226,0,0.0,-0.007919570431113243,1.0
227,0,0.0,-0.008291794918477535,1.0
228,0,0.0,-0.006509135942906141,1.0
229,0,0.0,-0.007559605408459902,1.0
230,0,0.0,-0.0076120332814753056,1.0
231,0,0.0,-0.006195152178406715,1.0
232,0,0.0,-0.005902762059122324,1.0
233,0,0.0,-0.007081273943185806,1.0
234,0,0.0,-0.006195190828293562,1.0
235,0,0.0,-0.005361495073884726,1.0
236,0,0.0,-0.005272339563816786,1.0
237,0,0.0,-0.005832510534673929,1.0
238,0,0.0,-0.004346942994743586,1.0
239,0,0.0,-0.0035092744510620832,1.0
240,0,0.0,-0.0039620487950742245,1.0
241,0,0.0,-0.004437531344592571,1.0
242,0,0.0,-0.0027363530825823545,1.0
243,0,0.0,-0.0036020055413246155,1.0
244,0,0.0,-0.0031833434477448463,1.0
245,0,0.0,-0.0031592173036187887,1.0
246,0,0.0,-0.001555000664666295,1.0
247,0,0.0,-0.0018986446084454656,1.0
248,0,0.0,-0.0015496959676966071,1.0
249,0,0.0,-0.0016136037884280086,1.0
250,0,0.0,-0.0011133436346426606,1.0
251,0,0.0,-0.0017355524469166994,1.0
252,0,0.0,-0.0011944961734116077,1.0
253,0,0.0,-0.00039463836583308876,1.0
254,0,0.0,-0.0002805044932756573,1.0
255,0,0.0,-0.00013633626804221421,1.0
256,0,0.0,0.0008920810651034117,1.0
257,0,0.0,0.000131582171889022,1.0
258,0,0.0,-0.0005511962808668613,1.0
259,0,0.0,-0.00022981310030445457,1.0
260,0,0.0,0.0005986347678117454,1.0
261,0,0.0,-8.010389137780294e-05,1.0
262,0,0.0,0.0012813861249014735,1.0
263,0,0.0,0.001251625013537705,1.0
264,0,0.0,0.0019595385529100895,1.0
265,0,0.0,0.0001514352479716763,1.0
266,0,0.0,0.0008469391614198685,1.0
267,0,0.0,0.001032025902532041,1.0
268,0,0.0,0.000847043062094599,1.0
