ts,agent_id,throttle,steer,brake
393173,0,0.8999999761581421,0.027937941253185272,0.0
393174,1,0.8999999761581421,0.035528723150491714,0.0
393175,0,0.8999999761581421,0.03364652767777443,0.0
393176,1,0.8999999761581421,0.007524360902607441,0.0
393177,0,0.8999999761581421,0.007569240406155586,0.0
393178,1,0.8999999761581421,0.013310047797858715,0.0
393179,0,0.8999999761581421,0.014512094669044018,0.0
393180,1,0.8999999761581421,0.014773489907383919,0.0
393181,0,0.8999999761581421,0.015539225190877914,0.0
393182,1,0.8999999761581421,0.015239066444337368,0.0
393183,0,0.8999999761581421,0.01619526743888855,0.0
393184,1,0.8999999761581421,0.014898517169058323,0.0
393185,0,0.8999999761581421,0.015640826895833015,0.0
393186,1,0.8999999761581421,0.0157859455794096,0.0
393187,0,0.8999999761581421,0.014910813421010971,0.0
393188,1,0.8999999761581421,0.01562715321779251,0.0
393189,0,0.8999999761581421,0.016318239271640778,0.0
393190,1,0.8999999761581421,0.016722628846764565,0.0
393191,0,0.8999999761581421,0.018212705850601196,0.0
393192,1,0.8999999761581421,0.01734836958348751,0.0
393193,0,0.8999999761581421,0.01732245273888111,0.0
393194,1,0.8999999761581421,0.017762472853064537,0.0
393195,0,0.8999999761581421,0.0171797014772892,0.0
393196,1,0.8999999761581421,0.018158379942178726,0.0
393197,0,0.8999999761581421,0.0183138158172369,0.0
393198,1,0.8999999761581421,0.0186304934322834,0.0
393199,0,0.8999999761581421,0.019889403134584427,0.0
393200,1,0.8999999761581421,0.01917128451168537,0.0
393201,0,0.8999999761581421,0.01931442692875862,0.0
393202,1,0.8999999761581421,0.019431980326771736,0.0
393203,0,0.8999999761581421,0.020099202170968056,0.0
393204,1,0.8999999761581421,0.020665297284722328,0.0
393205,0,0.8999999761581421,0.020518487319350243,0.0
393206,1,0.8999999761581421,0.020405979827046394,0.0
393207,0,0.8999999761581421,0.02109145186841488,0.0
393208,1,0.8999999761581421,0.020067894831299782,0.0
393209,0,0.8999999761581421,0.0204607043415308,0.0
393210,1,0.8999999761581421,0.02021285519003868,0.0
393211,0,0.8999999761581421,0.02090657688677311,0.0
393212,1,0.8999999761581421,0.021882325410842896,0.0
393213,0,0.8999999761581421,0.021082907915115356,0.0
393214,1,0.8999999761581421,0.021358788013458252,0.0
393215,0,0.8999999761581421,0.02231350541114807,0.0
393216,1,0.8999999761581421,0.020899074152112007,0.0
393217,0,0.8999999761581421,0.020821306854486465,0.0
393218,1,0.8999999761581421,0.021039916202425957,0.0
393219,0,0.8999999761581421,0.021864555776119232,0.0
393220,1,0.8999999761581421,0.022368507459759712,0.0
393221,0,0.8999999761581421,0.021946009248495102,0.0
393222,1,0.8999999761581421,0.02234484627842903,0.0
393223,0,0.8999999761581421,0.02168385311961174,0.0
393224,1,0.8999999761581421,0.020769895985722542,0.0
393225,0,0.8999999761581421,0.02042212523519993,0.0
393226,1,0.8999999761581421,0.0187232568860054,0.0
393227,0,0.8999999761581421,0.01717749796807766,0.0
393228,1,0.8999999761581421,0.018431736156344414,0.0
393229,0,0.8999999761581421,0.019797440618276596,0.0
393230,1,0.8999999761581421,0.018122995272278786,0.0
393231,0,0.8999999761581421,0.015802524983882904,0.0
393232,1,0.8999999761581421,0.014516045339405537,0.0
393233,0,0.8999999761581421,0.015614796429872513,0.0
393234,1,0.8999999761581421,0.015155060216784477,0.0
393235,0,0.8999999761581421,0.015010597184300423,0.0
393236,1,0.8999999761581421,0.012903097085654736,0.0
393237,0,0.8999999761581421,0.014512495137751102,0.0
393238,1,0.8999999761581421,0.015340040437877178,0.0
393239,0,0.8999999761581421,0.015870947390794754,0.0
393240,1,0.8999999761581421,0.017661552876234055,0.0
393241,0,0.8999999761581421,0.021151619032025337,0.0
393242,1,0.8999999761581421,0.021328261122107506,0.0
393243,0,0.8999999761581421,0.018337128683924675,0.0
393244,1,0.8999999761581421,0.016327185556292534,0.0
393245,0,0.8999999761581421,0.014019094407558441,0.0
393246,1,0.8999999761581421,0.013087193481624126,0.0
393247,0,0.8999999761581421,0.012316488660871983,0.0
393248,1,0.8999999761581421,0.011567390523850918,0.0
393249,0,0.8999999761581421,0.014749953523278236,0.0
393250,1,0.8999999761581421,0.01430335734039545,0.0
393251,0,0.8999999761581421,0.015998652204871178,0.0
393252,1,0.8999999761581421,0.016577836126089096,0.0
393253,0,0.8999999761581421,0.0155269093811512,0.0
393254,1,0.8999999761581421,0.015260109677910805,0.0
393255,0,0.8999999761581421,0.01419561356306076,0.0
393256,1,0.8999999761581421,0.012833980843424797,0.0
393257,0,0.8999999761581421,0.012479347176849842,0.0
393258,1,0.8999999761581421,0.011504244059324265,0.0
393259,0,0.8999999761581421,0.012560644187033176,0.0
393260,1,0.8999999761581421,0.012556810863316059,0.0
393261,0,0.8999999761581421,0.013837842270731926,0.0
393262,1,0.8999999761581421,0.012619676999747753,0.0
393263,0,0.8999999761581421,0.012267493642866611,0.0
393264,1,0.8999999761581421,0.01216109748929739,0.0
393265,0,0.8999999761581421,0.011621756479144096,0.0
393266,1,0.8999999761581421,0.011309750378131866,0.0
393267,0,0.8999999761581421,0.01084914244711399,0.0
393268,1,0.8999999761581421,0.010024326853454113,0.0
393269,0,0.8999999761581421,0.00916793942451477,0.0
393270,1,0.8999999761581421,0.008477779105305672,0.0
393271,0,0.8999999761581421,0.007777419872581959,0.0
393272,1,0.8999999761581421,0.006955239921808243,0.0
393273,0,0.8999999761581421,0.006452600471675396,0.0
393274,1,0.8999999761581421,0.00656171003356576,0.0
393275,0,0.8999999761581421,0.00596461771056056,0.0
393276,1,0.8999999761581421,0.003746866714209318,0.0
393277,0,0.8999999761581421,0.0033631310798227787,0.0
393278,1,0.8999999761581421,-5.590796263277298e-06,0.0
393279,0,0.8999999761581421,-0.0033740608487278223,0.0
393280,1,0.8999999761581421,-0.003223090898245573,0.0
393281,0,0.8999999761581421,-0.005396788474172354,0.0
393282,1,0.8999999761581421,-0.011616482399404049,0.0
393283,0,0.8999999761581421,-0.017588667571544647,0.0
393284,1,0.8999999761581421,-0.019639529287815094,0.0
393285,0,0.8999999761581421,-0.019125524908304214,0.0
393286,1,0.8999999761581421,-0.020316755399107933,0.0
393287,0,0.8999999761581421,-0.017898928374052048,0.0
393288,1,0.8999999761581421,-0.018715552985668182,0.0
393289,0,0.8999999761581421,-0.019449640065431595,0.0
393290,1,0.8999999761581421,-0.013581233099102974,0.0
393291,0,0.8999999761581421,-0.011213683523237705,0.0
393292,1,0.8999999761581421,-0.009378514252603054,0.0
393293,0,0.8999999761581421,-0.007928875274956226,0.0
393294,1,0.8999999761581421,-0.0037455433048307896,0.0
393295,0,0.8999999761581421,-0.0003002423036377877,0.0
393296,1,0.8999999761581421,0.00039330791332758963,0.0
393297,0,0.8999999761581421,-0.0009121347684413195,0.0
393298,1,0.8999999761581421,-0.0005126853939145803,0.0
393299,0,0.8999999761581421,0.0017851069569587708,0.0
393300,1,0.8999999761581421,0.003001903649419546,0.0
393301,0,0.8999999761581421,0.007919811643660069,0.0
393302,1,0.8999999761581421,0.008405675180256367,0.0
393303,0,0.8999999761581421,0.006745036691427231,0.0
393304,1,0.8999999761581421,0.005645841360092163,0.0
393305,0,0.8999999761581421,0.005404852330684662,0.0
393306,1,0.8999999761581421,0.0058904546312987804,0.0
393307,0,0.8999999761581421,0.00492143863812089,0.0
393308,1,0.8999999761581421,0.004665185697376728,0.0
393309,0,0.8999999761581421,0.0031485208310186863,0.0
393310,1,0.8999999761581421,0.0032098572701215744,0.0
393311,0,0.8999999761581421,0.002295882673934102,0.0
393312,1,0.8999999761581421,0.002875064266845584,0.0
393313,0,0.8999999761581421,0.001964215887710452,0.0
393314,1,0.8999999761581421,0.002279615495353937,0.0
393315,0,0.8999999761581421,0.0020613097585737705,0.0
393316,1,0.8999999761581421,0.0003564846410881728,0.0
393317,0,0.8999999761581421,-0.0029483053367584944,0.0
393318,1,0.8999999761581421,-0.0012538861483335495,0.0
393319,0,0.8999999761581421,-0.0030873308423906565,0.0
393320,1,0.8999999761581421,-0.006331683602184057,0.0
393321,0,0.8999999761581421,-0.007688005454838276,0.0
393322,1,0.8999999761581421,-0.009391768835484982,0.0
393323,0,0.8999999761581421,-0.005275100469589233,0.0
393324,1,0.8999999761581421,-0.007797368336468935,0.0
393325,0,0.8999999761581421,-0.019290614873170853,0.0
393326,1,0.8999999761581421,-0.022589456290006638,0.0
393327,0,0.8999999761581421,-0.025138715282082558,0.0
393328,1,0.8999999761581421,-0.025563988834619522,0.0
393329,0,0.8999999761581421,-0.024963252246379852,0.0
393330,1,0.8999999761581421,-0.025251196697354317,0.0
393331,0,0.8999999761581421,-0.02030395157635212,0.0
393332,1,0.8999999761581421,-0.021259790286421776,0.0
393333,0,0.8999999761581421,-0.0196601003408432,0.0
393334,1,0.8999999761581421,-0.022162219509482384,0.0
393335,0,0.8999999761581421,-0.010093430057168007,0.0
393336,1,0.8999999761581421,-0.00712662935256958,0.0
393337,0,0.8999999761581421,0.0009653277229517698,0.0
393338,1,0.8999999761581421,0.019277000799775124,0.0
393339,0,0.8999999761581421,0.01783641427755356,0.0
393340,1,0.8999999761581421,0.013947539031505585,0.0
393341,0,0.8999999761581421,0.011651604436337948,0.0
393342,1,0.8999999761581421,0.009690566919744015,0.0
393343,0,0.8999999761581421,0.006317421328276396,0.0
393344,1,0.8999999761581421,0.005936989560723305,0.0
393345,0,0.8999999761581421,0.007222932297736406,0.0
393346,1,0.8999999761581421,0.001979125663638115,0.0
393347,0,0.8999999761581421,0.001974304672330618,0.0
393348,1,0.8999999761581421,0.0024119631852954626,0.0
393349,0,0.6887933611869812,-0.0017858482897281647,0.0
393350,1,0.29939064383506775,-0.0009643984958529472,0.0
393351,0,0.02512139268219471,-0.0007824693457223475,0.0
393352,1,0.11181854456663132,-0.0014878869988024235,0.0
393353,0,0.16166503727436066,-0.0023999421391636133,0.0
393354,1,0.16022317111492157,0.00034379897988401353,0.0
393355,0,0.1572900414466858,-0.0019015474244952202,0.0
393356,1,0.1558481752872467,-0.00994579866528511,0.0
393357,0,0.15291503071784973,-0.022709839046001434,0.0
393358,1,0.0,0.00030883128056302667,1.0
393359,0,0.0,0.031889043748378754,1.0
393360,1,0.0,0.04293075576424599,1.0
393361,0,0.0,0.04154582321643829,1.0
393362,1,0.0,0.05038939043879509,1.0
393363,0,0.0,0.04346297308802605,1.0
393364,1,0.0,0.03369846194982529,1.0
393365,0,0.0,0.027997208759188652,1.0
393366,1,0.0,0.015995873138308525,1.0
393367,0,0.0,0.02266458049416542,1.0
393368,1,0.0,0.03847058489918709,1.0
393369,0,0.0,0.049213211983442307,1.0
393370,1,0.12522317469120026,0.03687424212694168,0.0
393371,0,0.8999999761581421,0.02408604696393013,0.0
393372,1,0.8999999761581421,0.02573339454829693,0.0
393373,0,0.8999999761581421,0.02721877209842205,0.0
393374,1,0.8999999761581421,0.028581466525793076,0.0
393375,0,0.8999999761581421,0.027654288336634636,0.0
393376,1,0.8999999761581421,0.031352635473012924,0.0
393377,0,0.8999999761581421,0.031816266477108,0.0
393378,1,0.8999999761581421,0.024110857397317886,0.0
393379,0,0.8999999761581421,0.02377716638147831,0.0
393380,1,0.8999999761581421,0.027575543150305748,0.0
393381,0,0.8999999761581421,0.025098880752921104,0.0
393382,1,0.8999999761581421,0.02167239598929882,0.0
393383,0,0.8999999761581421,0.02225026860833168,0.0
393384,1,0.8999999761581421,0.0211026631295681,0.0
393385,0,0.8999999761581421,0.01733853481709957,0.0
393386,1,0.8999999761581421,0.020844878628849983,0.0
393387,0,0.8999999761581421,0.019793853163719177,0.0
393388,1,0.8999999761581421,0.020726725459098816,0.0
393389,0,0.8999999761581421,0.020688507705926895,0.0
393390,1,0.8999999761581421,0.022979147732257843,0.0
393391,0,0.8999999761581421,0.02857811003923416,0.0
393392,1,0.8999999761581421,0.031702470034360886,0.0
393393,0,0.8999999761581421,0.03516132012009621,0.0
393394,1,0.8999999761581421,0.03132977709174156,0.0
393395,0,0.8999999761581421,0.02597670443356037,0.0
393396,1,0.8999999761581421,0.024327168241143227,0.0
393397,0,0.0,0.030077636241912842,0.0
393398,1,0.0,0.024291038513183594,0.0
393399,0,0.11597062647342682,0.011832297779619694,0.0
393400,1,0.8999999761581421,0.007210075855255127,0.0
393401,0,0.11159562319517136,0.008318733423948288,0.0
393402,1,0.0,0.01294587180018425,1.0
393403,0,0.0,0.021345313638448715,1.0
393404,1,0.0,0.03032073564827442,1.0
393405,0,0.10284562408924103,0.01988162472844124,0.0
393406,1,0.0,0.020024415105581284,1.0
393407,0,0.0,0.028088117018342018,1.0
393408,1,0.0,0.03283005580306053,1.0
393409,0,0.0940956249833107,0.029690468683838844,0.0
393410,1,0.0,0.03297073766589165,1.0
393411,0,0.09140624105930328,0.015234019607305527,0.0
393412,1,0.8999999761581421,0.0140542509034276,0.0
393413,0,0.8999999761581421,0.01848348043859005,0.0
393414,1,0.0,0.022205904126167297,0.0
393415,0,0.0,0.024727709591388702,0.0
393416,1,0.3670625388622284,0.030429231002926826,0.0
393417,0,0.8999999761581421,0.012896760366857052,0.0
393418,1,0.8999999761581421,0.013003725558519363,0.0
393419,0,0.8999999761581421,0.013353375717997551,0.0
393420,1,0.8999999761581421,0.013117624446749687,0.0
393421,0,0.8999999761581421,0.013384280726313591,0.0
393422,1,0.8999999761581421,0.01591097004711628,0.0
393423,0,0.8999999761581421,0.01584966480731964,0.0
393424,1,0.8999999761581421,0.014410878531634808,0.0
393425,0,0.8999999761581421,0.013493526726961136,0.0
393426,1,0.8999999761581421,0.012612259946763515,0.0
393427,0,0.8999999761581421,0.012429911643266678,0.0
393428,1,0.8999999761581421,0.015283078886568546,0.0
393429,0,0.8999999761581421,0.01720702461898327,0.0
